sample_id	filename	source_identity	split	caption	caption_source	caption_word_count	event_count	duration_frames_120fps	duration_frames_20fps_est	package	category	take_name	take_actor	take_date	actor_uid	is_mirror	move_soma_uniform_path	shape_path	temporal_events_json	role	used_for	limitations
soma30k_25321	mohak_forward_stop_003__A124	230118|on_all_fours_180_stop_R_003|A124|mohak_forward_stop_003__A124	train	person is navigating forward on all fours	content_natural_desc_1	7	3	875	145	Locomotion	Advanced Locomotion	on_all_fours_180_stop_R_003	A124	230118	A124	False	soma_uniform/bvh/230118/mohak_forward_stop_003__A124.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.4,""description"":""A person is crawling steadily forward on all fours while facing downward at the ground.""},{""start_time"":5.4,""end_time"":6.5,""description"":""A person stops crawling forward and stabilizes themselves while facing downwards.""},{""start_time"":6.5,""end_time"":7.2,""description"":""A person is on all fours while facing downward at the ground.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25322	come_down_50cm_box_R_003__A082	221130|come_down_50cm_box_R_003|A082|come_down_50cm_box_R_003__A082	train	individual steps off a small box using their hands for support if needed	content_natural_desc_1	13	3	600	100	Locomotion	Baseline	come_down_50cm_box_R_003	A082	221130	A082	False	soma_uniform/bvh/221130/come_down_50cm_box_R_003__A082.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.5,""description"":""A person is standing straight on a box facing in the forward direction.""},{""start_time"":1.5,""end_time"":4.0,""description"":""A person standing on a box gets down from it.""},{""start_time"":4.0,""end_time"":4.9,""description"":""A person is standing straight, looking in the forward direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25323	sitting_legs_cross_arms_front_start_002__A048	221010|sitting_legs_crossed_arms_front_start_R_002|A048|sitting_legs_cross_arms_front_start_002__A048	train	person starts to sit on the floor, crossing their legs and clasping their arms on their front right knee	content_natural_desc_1	19	3	780	130	Locomotion	Basic Locomotion Neutral	sitting_legs_crossed_arms_front_start_R_002	A048	221010	A048	False	soma_uniform/bvh/221010/sitting_legs_cross_arms_front_start_002__A048.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.533333,""description"":""The person is slightly swaying their arms while standing facing forward.""},{""start_time"":1.533333,""end_time"":4.5,""description"":""The person sits down with their legs crossed and arms in front.""},{""start_time"":4.5,""end_time"":6.5,""description"":""The person is swaying while sitting with their legs crossed and arms in front.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25324	idle_turn_270_001__A095	230102|idle_turn_270_R_001|A095|idle_turn_270_001__A095	train	person is executing a swift turn to the right in place, beginning with their right foot	content_natural_desc_1	16	3	541	90	Locomotion	Basic Locomotion Neutral	idle_turn_270_R_001	A095	230102	A095	False	soma_uniform/bvh/230102/idle_turn_270_001__A095.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.95,""description"":""The person is standing still while facing forward.""},{""start_time"":0.95,""end_time"":3.95,""description"":""The person standing upright slowly turns to their right.""},{""start_time"":3.95,""end_time"":4.45,""description"":""The person is standing still while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25325	i_got_this_002__A412	230530|i_got_this_002|A412|i_got_this_002__A412	train	a confident person with their hands spread wide tries to calm a crowd	content_natural_desc_1	13	3	539	89	Communication	Gestures	i_got_this_002	A412	230530	A412	False	soma_uniform/bvh/230530/i_got_this_002__A412.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.6,""description"":""A person standing idle lifts their arms to the chest level.""},{""start_time"":0.6,""end_time"":1.7,""description"":""A person gives a confident gesture by lifting the arms to the chest level.""},{""start_time"":1.7,""end_time"":4.4,""description"":""A person lowers their arms and stands straight.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25326	no_see_001__A140	230124|no_see_001|A140|no_see_001__A140	train	person covering their eyes with their hands	content_natural_desc_1	7	3	391	65	Communication	Gestures	no_see_001	A140	230124	A140	False	soma_uniform/bvh/230124/no_see_001__A140.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.033333,""description"":""A person standing raises both hands and places them over their eyes.""},{""start_time"":1.033333,""end_time"":2.2,""description"":""A person stands still, covering their eyes with both hands.""},{""start_time"":2.2,""end_time"":3.266667,""description"":""A person standing with their eyes covered by both hands lowers their hands to their sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25327	walk_sideway_045_stop_005__A024	220713|walk_ff_stop_045_L_005|A024|walk_sideway_045_stop_005__A024	train	person walks diagonally left backward before coming to stop	content_natural_desc_1	9	3	756	126	Locomotion	Basic Locomotion Neutral	walk_ff_stop_045_L_005	A024	220713	A024	False	soma_uniform/bvh/220713/walk_sideway_045_stop_005__A024.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.95,""description"":""A person begins to walk to the back left diagonal while facing forward.""},{""start_time"":1.95,""end_time"":4.35,""description"":""A person steadily walks to the left back diagonal while facing forward.""},{""start_time"":4.35,""end_time"":6.2,""description"":""A person walking to the left back diagonal comes to a stop.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25328	arc_walk_left_stop_001__A040	220727|walk_arc_ccw_stop_L_001|A040|arc_walk_left_stop_001__A040	train	cease walking counterclockwise in an arc and come to a stand	content_natural_desc_1	11	3	915	152	Locomotion	Basic Locomotion Neutral	walk_arc_ccw_stop_L_001	A040	220727	A040	False	soma_uniform/bvh/220727/arc_walk_left_stop_001__A040.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.1,""description"":""A person starts walking in the left diagonal direction.""},{""start_time"":4.1,""end_time"":7.05,""description"":""A person takes a left diagonal turn and walks ahead.""},{""start_time"":7.05,""end_time"":7.55,""description"":""The person stands idle, facing in the left diagonal direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25329	medium_heavy_one_hand_pick_up_front_medium_R_001__A511	231114|medium_heavy_one_hand_pick_up_front_medium_R_001|A511|medium_heavy_one_hand_pick_up_front_medium_R_001__A511	train	character picks up medium heavy object with one hand from medium height up front	content_natural_desc_1	14	3	447	74	Interactions	Object Manipulation	medium_heavy_one_hand_pick_up_front_medium_R_001	A511	231114	A511	False	soma_uniform/bvh/231114/medium_heavy_one_hand_pick_up_front_medium_R_001__A511.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.66,""description"":""A person grabs an object with the right hand placed in front.""},{""start_time"":1.66,""end_time"":2.66,""description"":""A person is lifting the object held in the right hand.""},{""start_time"":2.66,""end_time"":3.73,""description"":""A person standing sways while holding the object in their right hand.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25330	turn_jump_360_001__A055	221012|turn_jump_360_R_001|A055|turn_jump_360_001__A055	train	perform a small jump while making a 180 degree turn over the right shoulder, starting and ending on the same right foot	content_natural_desc_1	22	3	433	72	Locomotion	Basic Locomotion Neutral	turn_jump_360_R_001	A055	221012	A055	False	soma_uniform/bvh/221012/turn_jump_360_001__A055.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.2,""end_time"":1.3,""description"":""A person standing in one place turns their head to the right.""},{""start_time"":1.3,""end_time"":2.85,""description"":""A person turns over their right shoulder and jumps to face backward and struggles for balance.""},{""start_time"":3.0,""end_time"":3.55,""description"":""A person standing in one place leans forward slightly.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25331	fixing_something_001__A032	220720|fixing_something_001|A032|fixing_something_001__A032	train	person is fixing something using a screwdriver	content_natural_desc_1	7	3	1099	183	Communication	Gestures	fixing_something_001	A032	220720	A032	False	soma_uniform/bvh/220720/fixing_something_001__A032.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.75,""description"":""A person standing is raising their hands to their chest level.""},{""start_time"":1.75,""end_time"":4.35,""description"":""A person standing uses their right hand to fix an object held in the left hand.""},{""start_time"":4.35,""end_time"":9.1,""description"":""A person lowers their hands to the sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25332	inj_torso_idle_turn_360_001__A079	221125|injured_torso_idle_turn_360_R_001|A079|inj_torso_idle_turn_360_001__A079	train	person with an injured torso turns 180 degrees over their right shoulder, taking three steps	content_natural_desc_1	15	3	1191	198	Locomotion	Basic Locomotion Styles	injured_torso_idle_turn_360_R_001	A079	221125	A079	False	soma_uniform/bvh/221125/inj_torso_idle_turn_360_001__A079.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.4,""description"":""A person is standing with an injured torso.""},{""start_time"":2.4,""end_time"":6.9,""description"":""A person slowly turns back over their right shoulder with an injured torso.""},{""start_time"":6.9,""end_time"":9.85,""description"":""A person is standing with an injured torso.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25334	reach_jump_R_002__A213	230222|reach_jump_R_002|A213|reach_jump_R_002__A213	train	a jump reaching upwards as high as possible	content_natural_desc_1	8	3	472	78	Locomotion	Baseline	reach_jump_R_002	A213	230222	A213	False	soma_uniform/bvh/230222/reach_jump_R_002__A213.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.8,""description"":""A person is standing in a place and moving his neck up, pointing his head upwards.""},{""start_time"":0.8,""end_time"":3.15,""description"":""A person jumps and stretches their right arm above their head to reach something during the jump.""},{""start_time"":3.15,""end_time"":3.85,""description"":""A person is standing in a place, lowering their head and neck in a forward direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25335	reach_jump_R_004__A177	230209|reach_jump_R_004|A177|reach_jump_R_004__A177	train	a jump reaching upwards as high as possible	content_natural_desc_1	8	3	417	69	Locomotion	Baseline	reach_jump_R_004	A177	230209	A177	False	soma_uniform/bvh/230209/reach_jump_R_004__A177.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.75,""description"":""A person is standing in a place and moving his neck up, pointing his head upwards.""},{""start_time"":0.75,""end_time"":2.55,""description"":""A person jumps and stretches their right arm above their head to reach something during the jump.""},{""start_time"":2.55,""end_time"":3.4,""description"":""A person is standing in a place, lowering their head and neck in a forward direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25336	eating_apple_R_002__A099	230103|eating_apple_R_002|A099|eating_apple_R_002__A099	train	person eats an apple with his right hand in three bites	content_natural_desc_1	11	3	695	115	Everyday	Consuming	eating_apple_R_002	A099	230103	A099	False	soma_uniform/bvh/230103/eating_apple_R_002__A099.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.7,""description"":""A person raises their arm near their mouth.""},{""start_time"":0.7,""end_time"":4.15,""description"":""A person is eating an apple while standing.""},{""start_time"":4.15,""end_time"":5.55,""description"":""A person lowers their arm down and stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25339	small_heavy_two_hands_put_down_front_high_R_001__A523	231117|small_heavy_two_hands_put_down_front_high_R_001|A523|small_heavy_two_hands_put_down_front_high_R_001__A523	train	character puts down small heavy object with two hands from high up front	content_natural_desc_1	13	3	605	100	Interactions	Object Manipulation	small_heavy_two_hands_put_down_front_high_R_001	A523	231117	A523	False	soma_uniform/bvh/231117/small_heavy_two_hands_put_down_front_high_R_001__A523.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.54,""description"":""A person raises both hands in front of them while firmly holding a solid object.""},{""start_time"":1.54,""end_time"":2.67,""description"":""A person lowers both hands.""},{""start_time"":2.67,""end_time"":5.04,""description"":""A person is standing idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25340	reaching_far_R_003__A269	230314|reaching_far_R_003|A269|reaching_far_R_003__A269	train	reach far with the right hand as if trying to get something	content_natural_desc_1	12	3	1017	169	Other	Other	reaching_far_R_003	A269	230314	A269	False	soma_uniform/bvh/230314/reaching_far_R_003__A269.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.65,""description"":""An upright person bends forward and extends their right hand to reach far at torso level.""},{""start_time"":5.65,""end_time"":7.35,""description"":""A person bending forward lowers their right hand and gains the upright stance.""},{""start_time"":7.35,""end_time"":8.4,""description"":""An upright person is standing while faintly swaying their hands.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25341	jog_ff_stop_225_R_001__A418	230710|jog_ff_stop_225_R_001|A418|jog_ff_stop_225_R_001__A418	train	jog diagonally to the right before stopping on the left foot	content_natural_desc_1	11	3	595	99	Locomotion	Basic Locomotion Neutral	jog_ff_stop_225_R_001	A418	230710	A418	False	soma_uniform/bvh/230710/jog_ff_stop_225_R_001__A418.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.05,""description"":""A person jogs forward by taking five steps in the right diagonal direction at a steady pace.""},{""start_time"":2.05,""end_time"":2.85,""description"":""The person stops jogging and stands still after turning to their left diagonal.""},{""start_time"":2.85,""end_time"":4.9,""description"":""The person is standing still, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25342	desperate_prayer_R_001__A428	230713|desperate_prayer_R_001|A428|desperate_prayer_R_001__A428	train	kneel down on both knees and raise your hands upwards as if in desperate prayer	content_natural_desc_1	15	3	1022	170	Communication	Gestures	desperate_prayer_R_001	A428	230713	A428	False	soma_uniform/bvh/230713/desperate_prayer_R_001__A428.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.05,""end_time"":1.6,""description"":""A standing person begins to kneel on the ground and raises their arms wide.""},{""start_time"":1.6,""end_time"":4.75,""description"":""A person is kneeling down with arms swaying and extended outward.""},{""start_time"":4.75,""end_time"":8.2,""description"":""A kneeling person lowers their arms and begins to stand to come into a neutral stance.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25343	jog_ff_stop_180_R_004__A307	230411|jog_ff_stop_180_R_004|A307|jog_ff_stop_180_R_004__A307	train	person coming to a stop after jogging forward	content_natural_desc_1	8	3	524	87	Locomotion	Baseline	jog_ff_stop_180_R_004	A307	230411	A307	False	soma_uniform/bvh/230411/jog_ff_stop_180_R_004__A307.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.75,""description"":""A person jogs forward in a straight line at a steady pace.""},{""start_time"":2.75,""end_time"":3.55,""description"":""A person stops jogging and stands in place, facing forward.""},{""start_time"":3.55,""end_time"":4.3,""description"":""A person stands upright while slightly swaying their arms.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25344	sit_cross_legged_start_001__A050	221011|sit_cross_legged_start_R_001|A050|sit_cross_legged_start_001__A050	train	transitioning from standing to sitting cross-legged on the floor	content_natural_desc_1	10	3	590	98	Locomotion	Basic Locomotion Neutral	sit_cross_legged_start_R_001	A050	221011	A050	False	soma_uniform/bvh/221011/sit_cross_legged_start_001__A050.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.6,""description"":""A person stands, facing forward.""},{""start_time"":0.6,""end_time"":3.95,""description"":""The person quickly sits down in cross-legged position.""},{""start_time"":3.95,""end_time"":4.85,""description"":""A person is sitting in a cross-legged position while slightly shaking the left leg.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25345	walk_ff_stop_180_R_002__A061	221115|walk_ff_stop_180_R_002|A061|walk_ff_stop_180_R_002__A061	train	stop moving forward by landing on the left foot while walking	content_natural_desc_1	11	3	1062	177	Locomotion	Basic Locomotion Neutral	walk_ff_stop_180_R_002	A061	221115	A061	False	soma_uniform/bvh/221115/walk_ff_stop_180_R_002__A061.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.8,""description"":""A person walks forward in short steps at a normal pace with their arms swinging back and forth.""},{""start_time"":4.8,""end_time"":5.75,""description"":""A person stops walking forward in short steps at a normal pace with their right foot and finishes with the left foot.""},{""start_time"":5.75,""end_time"":8.75,""description"":""A person stands upright with their body slightly swaying.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25346	big_light_one_hand_behind_high_to_behind_high_R_001__A526	231120|big_light_one_hand_behind_high_to_behind_high_R_001|A526|big_light_one_hand_behind_high_to_behind_high_R_001__A526	train	character sorts out big light object with one hand from high behind and puts it away to the right side medium	content_natural_desc_1	21	3	1038	173	Interactions	Object Manipulation	big_light_one_hand_behind_high_to_behind_high_R_001	A526	231120	A526	False	soma_uniform/bvh/231120/big_light_one_hand_behind_high_to_behind_high_R_001__A526.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.72,""description"":""A person turns and picks up a light object with their right hand from a high position behind them on the right, then places it at a medium height to their right.""},{""start_time"":5.72,""end_time"":6.87,""description"":""The person lowers their right hand to the side while simultaneously turning to the left and then stands still.""},{""start_time"":6.87,""end_time"":8.65,""description"":""The person sways while standing upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25347	jump_003__A022	220713|jump_up_loop_R_003|A022|jump_003__A022	train	a simple jump in place	content_natural_desc_1	5	3	446	74	Locomotion	Basic Locomotion Neutral	jump_up_loop_R_003	A022	220713	A022	False	soma_uniform/bvh/220713/jump_003__A022.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.05,""description"":""The person is standing in a straight posture.""},{""start_time"":1.05,""end_time"":3.15,""description"":""The person jumps in the place they stand.""},{""start_time"":3.15,""end_time"":3.65,""description"":""The person standing in a straight posture slightly sways their arms side to side.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25348	don_t_know_004__A047	221010|don_t_know_no_hands_004|A047|don_t_know_004__A047	train	character expresses ignorance by shrugging without using their hands	content_natural_desc_1	9	3	730	121	Communication	Communication	don_t_know_no_hands_004	A047	221010	A047	False	soma_uniform/bvh/221010/don_t_know_004__A047.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.05,""description"":""A person is standing idle, with the arms positioned on the sides.""},{""start_time"":1.05,""end_time"":2.55,""description"":""A person gives a 'don't know' expression by slightly raising their shoulders.""},{""start_time"":2.55,""end_time"":6.0,""description"":""A person is standing idle, with the arms positioned on the sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25349	idle_hands_on_back_start_001__A051	221011|idle_hands_on_back_start_R_001|A051|idle_hands_on_back_start_001__A051	train	character begins to stand with their hands behind their back	content_natural_desc_1	10	3	665	110	Locomotion	Basic Locomotion Neutral	idle_hands_on_back_start_R_001	A051	221011	A051	False	soma_uniform/bvh/221011/idle_hands_on_back_start_001__A051.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.4,""description"":""A person is standing idle.""},{""start_time"":1.4,""end_time"":2.4,""description"":""A person standing upright steadily brings their hands to rest behind their back.""},{""start_time"":2.4,""end_time"":5.45,""description"":""A person stands upright with their hands resting on behind their back.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25350	arc_walk_left_stop_001__A038	220727|walk_arc_ccw_stop_L_001|A038|arc_walk_left_stop_001__A038	train	cease walking counterclockwise in an arc and come to a stand	content_natural_desc_1	11	3	609	101	Locomotion	Basic Locomotion Neutral	walk_arc_ccw_stop_L_001	A038	220727	A038	False	soma_uniform/bvh/220727/arc_walk_left_stop_001__A038.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.6,""description"":""A person starts walking in the left diagonal direction.""},{""start_time"":1.6,""end_time"":4.1,""description"":""A person takes a left diagonal turn and walks ahead.""},{""start_time"":4.1,""end_time"":5.0,""description"":""The person stands idle, facing in the left diagonal direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25352	krakowiak_R_001__A118	230112|krakowiak_R_001|A118|krakowiak_R_001__A118	train	perform a turn to the right during a krakowiak dance	content_natural_desc_1	10	3	386	64	Dances	Dancing	krakowiak_R_001	A118	230112	A118	False	soma_uniform/bvh/230112/krakowiak_R_001__A118.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.1,""description"":""A person steps forward to the left while facing forward.""},{""start_time"":1.1,""end_time"":2.233333,""description"":""A person performs a krakowiak dance to the left while standing.""},{""start_time"":2.233333,""end_time"":3.233333,""description"":""A person is standing facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25354	street_avoid_car_000_walk_R_003__A431	230713|street_avoid_car_000_walk_R_003|A431|street_avoid_car_000_walk_R_003__A431	train	a pedestrian walks forward, then quickly jumps back to avoid an approaching car	content_natural_desc_1	13	3	685	114	Everyday	Environments	street_avoid_car_000_walk_R_003	A431	230713	A431	False	soma_uniform/bvh/230713/street_avoid_car_000_walk_R_003__A431.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.233333,""description"":""A person is walking forward at a normal pace.""},{""start_time"":1.233333,""end_time"":3.3,""description"":""A person walking forward quickly avoids a car by making hand gestures as they dodge to avoid a car and step in a backward left diagonal.""},{""start_time"":3.3,""end_time"":5.733333,""description"":""A person is standing idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25355	wash_floor_R_001__A299	230322|wash_floor_R_001|A299|wash_floor_R_001__A299	train	person washes the floor with a mop in hand, standing still and swinging mop back and forth thrice	content_natural_desc_1	18	3	1065	177	Interactions	Object Manipulation	wash_floor_R_001	A299	230322	A299	False	soma_uniform/bvh/230322/wash_floor_R_001__A299.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.0,""description"":""A person begins to clean the floor with a mop.""},{""start_time"":2.0,""end_time"":5.9,""description"":""A person is cleaning the floor with a mop.""},{""start_time"":5.9,""end_time"":8.8,""description"":""A person stops cleaning the floor and stands upright while holding the mop in their right hand.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25357	no_speak_001__A259	230309|no_speak_001|A259|no_speak_001__A259	train	figure covering their mouth with hands	content_natural_desc_1	6	3	472	78	Communication	Gestures	no_speak_001	A259	230309	A259	False	soma_uniform/bvh/230309/no_speak_001__A259.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.5,""description"":""A person standing upright covers their mouth with both hands to avoid speaking.""},{""start_time"":1.5,""end_time"":2.75,""description"":""A person stands still with their hands covering their mouth to not speak.""},{""start_time"":2.75,""end_time"":3.85,""description"":""A person covering their mouth with both hands lowers the hands and stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25358	idle_turn_360_003__A059	221115|idle_turn_360_R_003|A059|idle_turn_360_003__A059	train	from a standing position, turn right 180 degrees over the right shoulder	content_natural_desc_1	12	3	935	155	Locomotion	Basic Locomotion Neutral	idle_turn_360_R_003	A059	221115	A059	False	soma_uniform/bvh/221115/idle_turn_360_003__A059.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.5,""description"":""A person is standing in an upright posture, facing forward.""},{""start_time"":2.5,""end_time"":4.6,""description"":""A person is turning behind over their right shoulder at a moderate pace.""},{""start_time"":4.6,""end_time"":7.7,""description"":""A person is standing facing forward in an upright posture.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25359	idle_turn_360_001__A175	230209|idle_turn_360_R_001|A175|idle_turn_360_001__A175	train	from a standing position, turn right 180 degrees over the right shoulder	content_natural_desc_1	12	3	795	132	Locomotion	Basic Locomotion Neutral	idle_turn_360_R_001	A175	230209	A175	False	soma_uniform/bvh/230209/idle_turn_360_001__A175.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.2,""description"":""A person is standing in an upright posture, facing forward.""},{""start_time"":1.2,""end_time"":4.05,""description"":""A person is turning behind over their right shoulder at a moderate pace.""},{""start_time"":4.05,""end_time"":6.55,""description"":""A person is standing facing forward in an upright posture.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_25360	medium_heavy_two_hands_pick_up_front_medium_R_001__A508	231114|medium_heavy_two_hands_pick_up_front_medium_R_001|A508|medium_heavy_two_hands_pick_up_front_medium_R_001__A508	train	character picks up medium heavy object with two hands from medium height up front	content_natural_desc_1	14	3	910	151	Interactions	Object Manipulation	medium_heavy_two_hands_pick_up_front_medium_R_001	A508	231114	A508	False	soma_uniform/bvh/231114/medium_heavy_two_hands_pick_up_front_medium_R_001__A508.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.75,""description"":""A person standing upright bends forward to grasp an object with both hands.""},{""start_time"":2.75,""end_time"":4.75,""description"":""A person bent forward, holding an object, stands upright while raising it.""},{""start_time"":4.75,""end_time"":7.5,""description"":""A person stands while holding an object with both hands.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
