path	source_url	title	venue	original_bytes	compressed_bytes	current_bytes
obsidian-vault/paperPDFs/ICLR_2026/HAMLET_Switch_Your_Vision_Language_Action_Model_into_a_History_Aware_Policy.pdf	https://openreview.net/forum?id=KcJ9U0x6kO	HAMLET: Switch Your Vision-Language-Action Model into a History-Aware Policy	ICLR 2026	26627791	1538085	1538085
obsidian-vault/paperPDFs/SIGGRAPH_2026/Topologically_Consistent_Multi_view_3D_Head_Reconstruction_via_Coarse_Guided_Layered_Surface_Sampling.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1217&sess=sess109	Topologically Consistent Multi-view 3D Head Reconstruction via Coarse-Guided Layered Surface Sampling	SIGGRAPH 2026	26568547	905081	905081
obsidian-vault/paperPDFs/ICLR_2026/Analytica_Soft_Propositional_Reasoning_for_Robust_and_Scalable_LLM_Driven_Analysis.pdf	https://openreview.net/forum?id=9cFT6u82uh	Analytica: Soft Propositional Reasoning for Robust and Scalable LLM-Driven Analysis	ICLR 2026	26384574	2236169	2236169
obsidian-vault/paperPDFs/ICLR_2026/OpenApps_Simulating_Environment_Variations_to_Measure_UI_Agent_Reliability.pdf	https://openreview.net/forum?id=cj1MAx7lKs	OpenApps: Simulating Environment Variations to Measure UI Agent Reliability	ICLR 2026	26334276	766806	766806
obsidian-vault/paperPDFs/ICLR_2026/Latent_Particle_World_Models_Self_supervised_Object_centric_Stochastic_Dynamics_Modeling.pdf	https://openreview.net/forum?id=lTaPtGiUUc	Latent Particle World Models: Self-supervised Object-centric Stochastic Dynamics Modeling	ICLR 2026	26309772	1340017	1340017
obsidian-vault/paperPDFs/ICLR_2026/AudioX_A_Unified_Framework_for_Anything_to_Audio_Generation.pdf	https://openreview.net/forum?id=qjJWxK3yWo	AudioX: A Unified Framework for Anything-to-Audio Generation	ICLR 2026	26271582	1460392	1460392
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reconstructing_Hand_Held_Objects_from_Monocular_Video.pdf	https://dihuangdh.github.io/hhor/	Reconstructing Hand-Held Objects from Monocular Video	SIGGRAPH ASIA 2022	26229441	1194104	1194104
obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Differential_Monte_Carlo_Solver_for_the_Poisson_Equation.pdf	https://shuangz.com/projects/diff-wos-sg24/	A Differential Monte Carlo Solver for the Poisson Equation	SIGGRAPH 2024	26124455	1464366	1464366
obsidian-vault/paperPDFs/SIGGRAPH_2023/Gloss_aware_Color_Correction_for_3D_Printing.pdf	https://www.pdf.inf.usi.ch/projects/ColorGlossPrinting/index.html	Gloss-aware Color Correction for 3D Printing	SIGGRAPH 2023	26108494	1960672	1960672
obsidian-vault/paperPDFs/SIGGRAPH_2022/Dark_Stereo_Improving_Depth_Perception_Under_Low_Luminance.pdf	https://dark-stereo.mpi-inf.mpg.de/	Dark Stereo: Improving Depth Perception Under Low Luminance	SIGGRAPH 2022	26104074	1422318	1422318
obsidian-vault/paperPDFs/ICLR_2026/WAFT_Warping_Alone_Field_Transforms_for_Optical_Flow.pdf	https://openreview.net/forum?id=HTqGE0KcuF	WAFT: Warping-Alone Field Transforms for Optical Flow	ICLR 2026	26053807	400728	400728
obsidian-vault/paperPDFs/ICLR_2026/Let_Features_Decide_Their_Own_Solvers_Hybrid_Feature_Caching_for_Diffusion_Transformers.pdf	https://openreview.net/forum?id=URbsHlTK8c	Let Features Decide Their Own Solvers: Hybrid Feature Caching for Diffusion Transformers	ICLR 2026	25945451	1588591	1588591
obsidian-vault/paperPDFs/SIGGRAPH_2023/TEXTure_Text_guided_Texturing_of_3D_Shapes.pdf	https://texturepaper.github.io/TEXTurePaper/	TEXTure: Text-guided Texturing of 3D Shapes	SIGGRAPH 2023	25888954	1116863	1116863
obsidian-vault/paperPDFs/ICLR_2026/Visual_Planning_Lets_Think_Only_with_Images.pdf	https://openreview.net/forum?id=wsnse46kRO	Visual Planning: Let's Think Only with Images	ICLR 2026	25818419	1796296	1796296
obsidian-vault/paperPDFs/ICLR_2026/A_Primer_on_SO3_Action_Representations_in_Deep_Reinforcement_Learning.pdf	https://openreview.net/forum?id=g4ZrpMQL1Z	A Primer on SO(3) Action Representations in Deep Reinforcement Learning	ICLR 2026	25807027	1519529	1519529
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/mpcMech_Multi_Point_Conjugation_Mechanisms.pdf	https://sutd-cgl.github.io/supp/Publication/projects/2024-SIGAsia-mpcMech/index.html	mpcMech: Multi-Point Conjugation Mechanisms	SIGGRAPH ASIA 2024	25693564	616776	616776
obsidian-vault/paperPDFs/SIGGRAPH_2023/Zero_shot_Image_to_image_Translation.pdf	https://pix2pixzero.github.io/	Zero-shot Image-to-image Translation	SIGGRAPH 2023	25575843	2433972	2433972
obsidian-vault/paperPDFs/SIGGRAPH_2026/Subgrid_Marching_Tetrahedra.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_974&sess=sess146	Subgrid Marching Tetrahedra	SIGGRAPH 2026	25497656	2117908	2117908
obsidian-vault/paperPDFs/ICLR_2026/MotionStream_Real_Time_Video_Generation_with_Interactive_Motion_Controls.pdf	https://openreview.net/forum?id=v1DKz5Vxr7	MotionStream: Real-Time Video Generation with Interactive Motion Controls	ICLR 2026	25305040	1502361	1502361
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/I2VEdit_First_Frame_Guided_Video_Editing_via_Image_to_Video_Diffusion_Models.pdf	https://i2vedit.github.io/	I2VEdit: First-Frame-Guided Video Editing via Image-to-Video Diffusion Models	SIGGRAPH ASIA 2024	25273683	2402467	2402467
obsidian-vault/paperPDFs/ICLR_2026/AlphaFlow_Understanding_and_Improving_MeanFlow_Models.pdf	https://openreview.net/forum?id=adacb4JTIv	AlphaFlow: Understanding and Improving MeanFlow Models	ICLR 2026	25140512	2027102	2027102
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Gradient_Learning_and_Optimization_for_Oriented_Point_Normal_Estimation.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_1035&sess=sess159	Neural Gradient Learning and Optimization for Oriented Point Normal Estimation	SIGGRAPH ASIA 2023	25049039	2338436	2338436
obsidian-vault/paperPDFs/ICLR_2026/Activation_Steering_with_a_Feedback_Controller.pdf	https://openreview.net/forum?id=vzkEX2SwFD	Activation Steering with a Feedback Controller	ICLR 2026	24790147	971974	971974
obsidian-vault/paperPDFs/ICLR_2026/ReconViaGen_Towards_Accurate_Multi_view_3D_Object_Reconstruction_via_Generation_bd913d15b45e.pdf	https://openreview.net/forum?id=z0QLeooEEf	ReconViaGen: Towards Accurate Multi-view 3D Object Reconstruction via Generation	ICLR 2026	24779044	730308	730308
obsidian-vault/paperPDFs/ICLR_2026/UrbanGS_Efficient_and_Scalable_Architecture_for_Geometrically_Accurate_Large_Sce_dbeb8df34f9e.pdf	https://openreview.net/forum?id=L3utaw6SD9	UrbanGS: Efficient and Scalable Architecture for Geometrically Accurate Large-Scene Reconstruction	ICLR 2026	24759449	1493416	1493416
obsidian-vault/paperPDFs/SIGGRAPH_2026/Canvas_to_Image_Compositional_Image_Generation_with_Multimodal_Controls.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1504&sess=sess154	Canvas-to-Image: Compositional Image Generation with Multimodal Controls	SIGGRAPH 2026	24590116	2150204	2150204
obsidian-vault/paperPDFs/SIGGRAPH_2026/CubePart_An_Open_Vocabulary_Part_Controllable_3D_Generator.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_656&sess=sess151	CubePart: An Open-Vocabulary Part-Controllable 3D Generator	SIGGRAPH 2026	24510412	1588526	1588526
obsidian-vault/paperPDFs/SIGGRAPH_2024/Towards_Motion_Metamers_for_Foveated_Rendering.pdf	https://www.pdf.inf.usi.ch/projects/MotionMetamers/index.html	Towards Motion Metamers for Foveated Rendering	SIGGRAPH 2024	24407192	695214	695214
obsidian-vault/paperPDFs/ICLR_2026/Anatomy_aware_Representation_Learning_for_Medical_Ultrasound.pdf	https://openreview.net/forum?id=5ThIWuDkEf	Anatomy-aware Representation Learning for Medical Ultrasound	ICLR 2026	24387096	459263	459263
obsidian-vault/paperPDFs/SIGGRAPH_2023/3D_Gaussian_Splatting_for_Real_time_Radiance_Field_Rendering.pdf	https://repo-sam.inria.fr/fungraph/3d-gaussian-splatting/	3D Gaussian Splatting for Real-time Radiance Field Rendering	SIGGRAPH 2023	24343676	1509241	1509241
obsidian-vault/paperPDFs/SIGGRAPH_2023/Composite_Motion_Learning_With_Task_Control.pdf	https://github.com/xupei0610/CompositeMotion	Composite Motion Learning With Task Control	SIGGRAPH 2023	24336117	1166212	1166212
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MyStyle_A_Controllable_Personalized_Generative_Prior.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_407&sess=sess132	MyStyle++: A Controllable Personalized Generative Prior	SIGGRAPH ASIA 2023	24194071	993940	993940
obsidian-vault/paperPDFs/SIGGRAPH_2022/DCT_Net_Domain_calibrated_Translation_for_Portrait_Stylization.pdf	https://menyifang.github.io/projects/DCTNet/DCTNet.html	DCT-Net: Domain-calibrated Translation for Portrait Stylization	SIGGRAPH 2022	24141964	732835	732835
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Differentiable_Photon_Mapping_using_Generalized_Path_Gradients.pdf	https://jkxing.github.io/academic/publication/DPMG	Differentiable Photon Mapping using Generalized Path Gradients	SIGGRAPH ASIA 2024	24127090	1179830	1179830
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Controllable_Group_Choreography_using_Contrastive_Diffusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3618356	Controllable Group Choreography using Contrastive Diffusion	SIGGRAPH ASIA 2023	24118493	1194103	1194103
obsidian-vault/paperPDFs/NEURIPS_2025/MOSPA_Human_Motion_Generation_Driven_by_Spatial_Audio.pdf	https://openreview.net/forum?id=X2r9D46kvI	MOSPA: Human Motion Generation Driven by Spatial Audio	NEURIPS 2025	24117591	821619	821619
obsidian-vault/paperPDFs/ICLR_2026/Accelerated_co_design_of_robots_through_morphological_pretraining.pdf	https://openreview.net/forum?id=WVliGyFwZv	Accelerated co-design of robots through morphological pretraining	ICLR 2026	24074888	1478529	1478529
obsidian-vault/paperPDFs/ICLR_2026/RealPDEBench_A_Benchmark_for_Complex_Physical_Systems_with_Real_World_Data.pdf	https://openreview.net/forum?id=y3oHMcoItR	RealPDEBench: A Benchmark for Complex Physical Systems with Real-World Data	ICLR 2026	23994307	2341130	2341130
obsidian-vault/paperPDFs/SIGGRAPH_2022/NeAT_Neural_Adaptive_Tomography.pdf	https://vccimaging.org/Publications/Ruckert2022NeAT/	NeAT: Neural Adaptive Tomography	SIGGRAPH 2022	23944817	1137017	1137017
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Accelerate_Neural_Subspace_Based_Reduced_Order_Solver_of_Deformable_Simulation_by_Lipschitz_Optimization.pdf	https://lip-neural-subspace.github.io/	Accelerate Neural Subspace-Based Reduced-Order Solver of Deformable Simulation by Lipschitz Optimization	SIGGRAPH ASIA 2024	23872214	1138150	1138150
obsidian-vault/paperPDFs/SIGGRAPH_2022/Holographic_Glasses_for_Virtual_Reality.pdf	https://research.nvidia.com/publication/2022-08_holographic-glasses-virtual-reality	Holographic Glasses for Virtual Reality	SIGGRAPH 2022	23839887	528337	528337
obsidian-vault/paperPDFs/ICLR_2026/ReLi3D_Relightable_Multi_view_3D_Reconstruction_with_Disentangled_Illumination_5eeafb1d146e.pdf	https://openreview.net/forum?id=BlSKgQb3Vd	ReLi3D: Relightable Multi-view 3D Reconstruction with Disentangled Illumination	ICLR 2026	23821700	613457	613457
obsidian-vault/paperPDFs/SIGGRAPH_2022/CCP_Configurable_Crowd_Profiles.pdf	https://github.com/veupnea/CCP	CCP: Configurable Crowd Profiles	SIGGRAPH 2022	23740903	451301	451301
obsidian-vault/paperPDFs/ICLR_2026/Mesh_Splatting_for_End_to_end_Multiview_Surface_Reconstruction_023e28fff1e0.pdf	https://openreview.net/forum?id=PSgps4JXTb	Mesh Splatting for End-to-end Multiview Surface Reconstruction	ICLR 2026	23546464	1335301	1335301
obsidian-vault/paperPDFs/SIGGRAPH_2022/Tailored_Reality_Perception_aware_Scene_Restructuring_for_Adaptive_VR_Navigation.pdf	https://www.immersivecomputinglab.org/publication/tailored-reality-perception-aware-scene-restructuring-for-adaptive-vr-navigation/	Tailored Reality: Perception-aware Scene Restructuring for Adaptive VR Navigation	SIGGRAPH 2022	23518217	1023918	1023918
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/GPU_Coroutines_for_Flexible_Splitting_and_Scheduling_of_Rendering_Tasks.pdf	https://cg.cs.tsinghua.edu.cn/people/~kun/	GPU Coroutines for Flexible Splitting and Scheduling of Rendering Tasks	SIGGRAPH ASIA 2024	23477959	1121843	1121843
obsidian-vault/paperPDFs/NEURIPS_2024/InterDreamer_Zero_Shot_Text_to_3D_Dynamic_Human_Object_Interaction.pdf	https://openreview.net/forum?id=BUpxPo80QP	InterDreamer Zero Shot Text to 3D Dynamic Human Object Interaction	NEURIPS 2024	23369036	1652485	1652485
obsidian-vault/paperPDFs/ICLR_2026/AttriCtrl_A_Generalizable_Framework_for_Controlling_Semantic_Attribute_Intensity_in_Diffusion_Models.pdf	https://openreview.net/forum?id=oyDe8cNXt6	AttriCtrl: A Generalizable Framework for Controlling Semantic Attribute Intensity in Diffusion Models	ICLR 2026	23348919	1452345	1452345
obsidian-vault/paperPDFs/ICLR_2026/JanusVLN_Decoupling_Semantics_and_Spatiality_with_Dual_Implicit_Memory_for_Vision_Language_Navigation.pdf	https://openreview.net/forum?id=RnuB0Nlbd5	JanusVLN: Decoupling Semantics and Spatiality with Dual Implicit Memory for Vision-Language Navigation	ICLR 2026	23338801	1905968	1905968
obsidian-vault/paperPDFs/NeurIPS_2024/Applying_Guidance_in_a_Limited_Interval_Improves_Sample_and_Distribution_Quality_in_Diffusion_Models.pdf	https://openreview.net/forum?id=nAIhvNy15T	Applying Guidance in a Limited Interval Improves Sample and Distribution Quality in Diffusion Models	NeurIPS 2024	23236452	1845364	1845364
obsidian-vault/paperPDFs/ICLR_2026/A_Probabilistic_Hard_Concept_Bottleneck_for_Steerable_Generative_Models.pdf	https://openreview.net/forum?id=Kcb6WufAco	A Probabilistic Hard Concept Bottleneck for Steerable Generative Models	ICLR 2026	23153989	1593499	1593499
obsidian-vault/paperPDFs/SIGGRAPH_2026/ReRoPE_Repurposing_RoPE_for_Relative_Camera_Control.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1664&sess=sess150	ReRoPE: Repurposing RoPE for Relative Camera Control	SIGGRAPH 2026	23133841	1275062	1275062
obsidian-vault/paperPDFs/ICLR_2026/ShapeGen4D_Towards_High_Quality_4D_Shape_Generation_from_Videos_3a1c93476b93.pdf	https://openreview.net/forum?id=r9AJisFLLo	ShapeGen4D: Towards High Quality 4D Shape Generation from Videos	ICLR 2026	23121203	1320306	1320306
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Bijective_Volumetric_Mapping_via_Star_Decomposition.pdf	https://github.com/SteffenHinderink/StarDecompositionMaps	Bijective Volumetric Mapping via Star Decomposition	SIGGRAPH ASIA 2024	23117992	877076	877076
obsidian-vault/paperPDFs/SIGGRAPH_2026/Streaming_of_rendered_content_with_adaptive_frame_rate_and_resolution.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_802&sess=sess134	Streaming of rendered content with adaptive frame rate and resolution	SIGGRAPH 2026	23113485	586592	586592
obsidian-vault/paperPDFs/SIGGRAPH_2023/OpenMPD_A_Low_level_Presentation_Engine_for_Multimodal_Particle_based_Displays.pdf	https://discovery.ucl.ac.uk/id/eprint/10169091/	OpenMPD: A Low-level Presentation Engine for Multimodal Particle-based Displays	SIGGRAPH 2023	22995924	885268	885268
obsidian-vault/paperPDFs/ICLR_2026/Seek_CAD_A_Self_refined_Generative_Modeling_for_3D_Parametric_CAD_Using_Local_In_3b6e5b4dcc73.pdf	https://openreview.net/forum?id=PzIc2TxhwN	Seek-CAD: A Self-refined Generative Modeling for 3D Parametric CAD Using Local Inference via DeepSeek	ICLR 2026	22953831	1316448	1316448
obsidian-vault/paperPDFs/SIGGRAPH_2026/UniVidX_A_Unified_Multimodal_Framework_for_Versatile_Video_Generation_via_Diffusion_Priors.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_320&sess=sess156	UniVidX: A Unified Multimodal Framework for Versatile Video Generation via Diffusion Priors	SIGGRAPH 2026	22935632	1997471	1997471
obsidian-vault/paperPDFs/SIGGRAPH_2022/Learning_Soccer_Juggling_Skills_With_Layer_wise_Mixture_of_Experts.pdf	https://www.cs.ubc.ca/~van/papers/2022-SIGGRAPH-juggle/soccer_juggling.pdf	Learning Soccer Juggling Skills With Layer-wise Mixture of Experts	SIGGRAPH 2022	22843509	615617	615617
obsidian-vault/paperPDFs/ICLR_2026/BLADE_Block_Sparse_Attention_Meets_Step_Distillation_for_Efficient_Video_Generation.pdf	https://openreview.net/forum?id=O9J20MsmRl	BLADE: Block-Sparse Attention Meets Step Distillation for Efficient Video Generation	ICLR 2026	22720784	914237	914237
obsidian-vault/paperPDFs/SIGGRAPH_2026/AniGen_Unified_S_3_Fields_for_Animatable_3D_Asset_Generation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_218&sess=sess121	AniGen: Unified $S^3$ Fields for Animatable 3D Asset Generation	SIGGRAPH 2026	22625466	1523556	1523556
obsidian-vault/paperPDFs/SIGGRAPH_2023/AniFaceDrawing_Anime_Portrait_Exploration_During_Your_Sketching.pdf	http://www.jaist.ac.jp/~xie/AniFaceDrawing.html	AniFaceDrawing: Anime Portrait Exploration During Your Sketching	SIGGRAPH 2023	22569787	1049392	1049392
obsidian-vault/paperPDFs/SIGGRAPH_2022/The_Hierarchical_Subspace_Iteration_Method_for_Laplace_Beltrami_Eigenproblems.pdf	https://s2022.conference-schedule.org/presentation/?id=paperstog_141&sess=sess126	The Hierarchical Subspace Iteration Method for Laplace-Beltrami Eigenproblems	SIGGRAPH 2022	22524966	718634	718634
obsidian-vault/paperPDFs/SIGGRAPH_2025/Data_Efficient_Discovery_of_Hyperelastic_TPMS_Metamaterials_with_Extreme_Energy_Dissipation.pdf	https://openreview.net/pdf?id=f98e60ff30	Data-Efficient Discovery of Hyperelastic TPMS Metamaterials with Extreme Energy Dissipation	SIGGRAPH 2025	22502393	1289666	1289666
obsidian-vault/paperPDFs/SIGGRAPH_2023/Complex_Wrinkle_Field_Evolution.pdf	https://zhenchen-jay.github.io/publication/cwf/	Complex Wrinkle Field Evolution	SIGGRAPH 2023	22469401	1333359	1333359
obsidian-vault/paperPDFs/ICLR_2026/A_Structured_Tagged_and_Localized_Visual_Question_Answering_Dataset_with_Full_Sentence_Answers_and_Scene_Graphs_for_Chest_X_ray_Images.pdf	https://openreview.net/forum?id=LrmyW9JLYq	A Structured, Tagged, and Localized Visual Question Answering Dataset with Full Sentence Answers and Scene Graphs for Chest X-ray Images	ICLR 2026	22438152	1540175	1540175
obsidian-vault/paperPDFs/SIGGRAPH_2026/HoloPathTracer_Fast_and_Accurate_Wave_Path_Tracing_for_Holography.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_877&sess=sess132	HoloPathTracer: Fast and Accurate Wave Path Tracing for Holography	SIGGRAPH 2026	22375669	1661116	1661116
obsidian-vault/paperPDFs/SIGGRAPH_2022/AvatarCLIP_Zero_shot_Text_driven_Generation_and_Animation_of_3D_Avatars.pdf	https://hongfz16.github.io/projects/AvatarCLIP.html	AvatarCLIP: Zero-shot Text-driven Generation and Animation of 3D Avatars	SIGGRAPH 2022	22291356	1969771	1969771
obsidian-vault/paperPDFs/SIGGRAPH_2026/Distributed_Affine_Body_Dynamics_with_Adaptive_Consensus.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_599&sess=sess102	Distributed Affine Body Dynamics with Adaptive Consensus	SIGGRAPH 2026	22203894	604100	604100
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Look_Ma_no_markers_holistic_performance_capture_without_the_hassle.pdf	https://microsoft.github.io/SynthMoCap/	Look Ma, no markers: holistic performance capture without the hassle	SIGGRAPH ASIA 2024	22102742	1702214	1702214
obsidian-vault/paperPDFs/SIGGRAPH_2022/Volume_Parametrization_Quantization_for_Hexahedral_Meshing.pdf	http://cgg.unibe.ch/publication/011276/	Volume Parametrization Quantization for Hexahedral Meshing	SIGGRAPH 2022	22047239	1161870	1161870
obsidian-vault/paperPDFs/SIGGRAPH_2022/Procedural_Urban_Forestry.pdf	https://storage.googleapis.com/pirk.io/projects/urban_forestry/index.html	Procedural Urban Forestry	SIGGRAPH 2022	22008210	1448135	1448135
obsidian-vault/paperPDFs/ICLR_2026/Slow_Fast_Policy_Optimization_Reposition_Before_Update_for_LLM_Reasoning.pdf	https://openreview.net/forum?id=xBlHiHdXap	Slow-Fast Policy Optimization: Reposition-Before-Update for LLM Reasoning	ICLR 2026	22005704	825097	825097
obsidian-vault/paperPDFs/ICLR_2026/ODE_GS_Latent_ODEs_for_Dynamic_Scene_Extrapolation_with_3D_Gaussian_Splatting_6975a66efdbb.pdf	https://openreview.net/forum?id=XlRbpFj3lJ	ODE-GS: Latent ODEs for Dynamic Scene Extrapolation with 3D Gaussian Splatting	ICLR 2026	21945975	832854	832854
obsidian-vault/paperPDFs/ICLR_2026/Instilling_an_Active_Mind_in_Avatars_via_Cognitive_Simulation.pdf	https://openreview.net/forum?id=80JylHgQn1	Instilling an Active Mind in Avatars via Cognitive Simulation	ICLR 2026	21919829	1478713	1478713
obsidian-vault/paperPDFs/SIGGRAPH_2023/Encoder_based_Domain_Tuning_for_Fast_Personalization_of_Text_to_image_Models.pdf	https://tuning-encoder.github.io/	Encoder-based Domain Tuning for Fast Personalization of Text-to-image Models	SIGGRAPH 2023	21904572	1336515	1336515
obsidian-vault/paperPDFs/ICLR_2026/FantasyWorld_Geometry_Consistent_World_Modeling_via_Unified_Video_and_3D_Prediction.pdf	https://openreview.net/forum?id=3q9vHEqsNx	FantasyWorld: Geometry-Consistent World Modeling via Unified Video and 3D Prediction	ICLR 2026	21747317	1076802	1076802
obsidian-vault/paperPDFs/ICLR_2026/Cosmos_Policy_Fine_Tuning_Video_Models_for_Visuomotor_Control_and_Planning.pdf	https://openreview.net/forum?id=wPEIStHxYH	Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning	ICLR 2026	21634161	788073	788073
obsidian-vault/paperPDFs/ICLR_2026/Guaranteed_Simply_Connected_Mesh_Reconstruction_from_an_Unorganized_Point_Cloud_5f2be3ee1ede.pdf	https://openreview.net/forum?id=jjEnTBsffi	Guaranteed Simply Connected Mesh Reconstruction from an Unorganized Point Cloud	ICLR 2026	21628896	625804	625804
obsidian-vault/paperPDFs/ICLR_2026/Improving_2D_Diffusion_Models_for_3D_Medical_Imaging_with_InterSlice_Consistent_Stochasticity.pdf	https://openreview.net/forum?id=R5ETdN6ifA	Improving 2D Diffusion Models for 3D Medical Imaging with Inter‑Slice Consistent Stochasticity	ICLR 2026	21605057	1639188	1639188
obsidian-vault/paperPDFs/ICLR_2026/HWC_Loco_A_Hierarchical_Whole_Body_Control_Approach_to_Robust_Humanoid_Locomotion.pdf	https://openreview.net/forum?id=3UE3Aatcjy	HWC-Loco: A Hierarchical Whole-Body Control Approach to Robust Humanoid Locomotion	ICLR 2026	21582168	1321054	1321054
obsidian-vault/paperPDFs/ICLR_2026/MomaGraph_State_Aware_Unified_Scene_Graphs_with_Vision_Language_Models_for_Embodied_Task_Planning.pdf	https://openreview.net/forum?id=3eTr9dGwJv	MomaGraph: State-Aware Unified Scene Graphs with Vision-Language Models for Embodied Task Planning	ICLR 2026	21520168	1924382	1924382
obsidian-vault/paperPDFs/ICLR_2026/SpatialHand_Generative_Object_Manipulation_from_3D_Prespective_ec957f118a1e.pdf	https://openreview.net/forum?id=VpsqfCac2B	SpatialHand: Generative Object Manipulation from 3D Prespective	ICLR 2026	21408700	1612423	1612423
obsidian-vault/paperPDFs/ICLR_2026/RAP_3D_Rasterization_Augmented_End_to_End_Planning.pdf	https://openreview.net/forum?id=a9bOgeqbdB	RAP: 3D Rasterization Augmented End-to-End Planning	ICLR 2026	21315482	517194	517194
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Reconstructing_Close_Human_Interaction_from_Multiple_Views.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_313&sess=sess139	Reconstructing Close Human Interaction from Multiple Views	SIGGRAPH ASIA 2023	21263680	1227873	1227873
obsidian-vault/paperPDFs/ICLR_2026/A_Fair_Bayesian_Inference_through_Matched_Gibbs_Posterior.pdf	https://openreview.net/forum?id=sIjFXzEOOH	A Fair Bayesian Inference through Matched Gibbs Posterior	ICLR 2026	21236573	938655	938655
obsidian-vault/paperPDFs/CVPR_2026/Unifying_Precise_Keyframes_and_Semantic_Control_via_Multi_level_Diffusion.pdf	https://cvpr.thecvf.com/virtual/2026/poster/38659	Unifying Precise Keyframes and Semantic Control via Multi-level Diffusion	CVPR 2026	21145150	505341	505341
obsidian-vault/paperPDFs/SIGGRAPH_2026/OmniRoam_World_Wandering_via_Long_Horizon_Panoramic_Video_Generation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1067&sess=sess156	OmniRoam: World Wandering via Long-Horizon Panoramic Video Generation	SIGGRAPH 2026	21102369	1456966	1456966
