path	source_url	title	venue	original_bytes	compressed_bytes	current_bytes
obsidian-vault/paperPDFs/CVPR_2026/RoadSceneBench_A_Lightweight_Benchmark_for_Mid_Level_Road_Scene_Understanding.pdf	https://arxiv.org/abs/2511.22466	RoadSceneBench: A Lightweight Benchmark for Mid-Level Road Scene Understanding	CVPR 2026	26153444	1252516	1252516
obsidian-vault/paperPDFs/SIGGRAPH_2022/Self_conditioned_Generative_Adversarial_Networks_for_Image_Editing.pdf	https://arxiv.org/abs/2202.04040	Self-conditioned Generative Adversarial Networks for Image Editing	SIGGRAPH 2022	26149290	706565	706565
obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Differential_Monte_Carlo_Solver_for_the_Poisson_Equation.pdf	https://shuangz.com/projects/diff-wos-sg24/	A Differential Monte Carlo Solver for the Poisson Equation	SIGGRAPH 2024	26124455	1464366	1464366
obsidian-vault/paperPDFs/SIGGRAPH_2023/Gloss_aware_Color_Correction_for_3D_Printing.pdf	https://www.pdf.inf.usi.ch/projects/ColorGlossPrinting/index.html	Gloss-aware Color Correction for 3D Printing	SIGGRAPH 2023	26108494	1960672	1960672
obsidian-vault/paperPDFs/SIGGRAPH_2022/Dark_Stereo_Improving_Depth_Perception_Under_Low_Luminance.pdf	https://dark-stereo.mpi-inf.mpg.de/	Dark Stereo: Improving Depth Perception Under Low Luminance	SIGGRAPH 2022	26104074	1422318	1422318
obsidian-vault/paperPDFs/SIGGRAPH_2025/MatCLIP_Light-_and_Shape-Insensitive_Assignment_of_PBR_Material_Models.pdf	http://arxiv.org/abs/2501.15981	MatCLIP: Light- and Shape-Insensitive Assignment of PBR Material Models	SIGGRAPH 2025	26094934	603553	603553
obsidian-vault/paperPDFs/ICLR_2026/WAFT_Warping_Alone_Field_Transforms_for_Optical_Flow.pdf	https://openreview.net/forum?id=HTqGE0KcuF	WAFT: Warping-Alone Field Transforms for Optical Flow	ICLR 2026	26053807	400728	400728
obsidian-vault/paperPDFs/CVPR_2026/WildPose_A_Unified_Framework_for_Robust_Pose_Estimation_in_the_Wild.pdf	https://arxiv.org/abs/2605.12774	WildPose: A Unified Framework for Robust Pose Estimation in the Wild	CVPR 2026	26048181	692786	692786
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/CBIL_Collective_Behavior_Imitation_Learning_for_Fish_from_Real_Videos.pdf	https://dl.acm.org/doi/pdf/10.1145/3687904	CBIL: Collective Behavior Imitation Learning for Fish from Real Videos	SIGGRAPH ASIA 2024	26033234	1191710	1191710
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/JumpingGS_Level_jump_3D_Gaussian_Representation_for_Delicate_Textures_in_Aerial_Large_scale_Scene_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3763347	JumpingGS: Level-jump 3D Gaussian Representation for Delicate Textures in Aerial Large-scale Scene Rendering	SIGGRAPH ASIA 2025	26031162	2233345	2233345
obsidian-vault/paperPDFs/SIGGRAPH_2025/Fast_Isotropic_Median_Filtering.pdf	http://arxiv.org/abs/2505.22938	Fast Isotropic Median Filtering	SIGGRAPH 2025	26000479	905586	905586
obsidian-vault/paperPDFs/NEURIPS_2025/CineTechBench_A_Benchmark_for_Cinematographic_Technique_Understanding_and_Generation.pdf	https://arxiv.org/abs/2505.15145	CineTechBench: A Benchmark for Cinematographic Technique Understanding and Generation	NEURIPS 2025	25999529	1585763	1585763
obsidian-vault/paperPDFs/CVPR_2026/A_Style_is_Worth_One_Code_Unlocking_Code_to_Style_Image_Generation_with_Discrete_Style_Space.pdf	https://arxiv.org/abs/2511.10555	A Style is Worth One Code: Unlocking Code-to-Style Image Generation with Discrete Style Space	CVPR 2026	25981503	2550963	2550963
obsidian-vault/paperPDFs/ICLR_2026/Let_Features_Decide_Their_Own_Solvers_Hybrid_Feature_Caching_for_Diffusion_Transformers.pdf	https://openreview.net/forum?id=URbsHlTK8c	Let Features Decide Their Own Solvers: Hybrid Feature Caching for Diffusion Transformers	ICLR 2026	25945451	1588591	1588591
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Fast_Octree_Neighborhood_Search_for_SPH_Simulations.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555523	Fast Octree Neighborhood Search for SPH Simulations	SIGGRAPH ASIA 2022	25894158	531510	531510
obsidian-vault/paperPDFs/SIGGRAPH_2023/TEXTure_Text_guided_Texturing_of_3D_Shapes.pdf	https://texturepaper.github.io/TEXTurePaper/	TEXTure: Text-guided Texturing of 3D Shapes	SIGGRAPH 2023	25888954	1116863	1116863
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/MATStruct_High_quality_Medial_Mesh_Computation_via_Structure_aware_Variational_Optimization.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763840	MATStruct: High-quality Medial Mesh Computation via Structure-aware Variational Optimization	SIGGRAPH ASIA 2025	25827197	2043695	2043695
obsidian-vault/paperPDFs/ICLR_2026/Visual_Planning_Lets_Think_Only_with_Images.pdf	https://openreview.net/forum?id=wsnse46kRO	Visual Planning: Let's Think Only with Images	ICLR 2026	25818419	1796296	1796296
obsidian-vault/paperPDFs/ICLR_2026/A_Primer_on_SO3_Action_Representations_in_Deep_Reinforcement_Learning.pdf	https://openreview.net/forum?id=g4ZrpMQL1Z	A Primer on SO(3) Action Representations in Deep Reinforcement Learning	ICLR 2026	25807027	1519529	1519529
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Efficient_GPU_Cloth_Simulation_with_Non_distance_Barriers_and_Subspace_Reuse.pdf	https://arxiv.org/abs/2403.19272	Efficient GPU Cloth Simulation with Non-distance Barriers and Subspace Reuse	SIGGRAPH ASIA 2024	25750807	1323009	1323009
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Implicit_Incompressible_Porous_Flow_using_SPH.pdf	https://dl.acm.org/doi/pdf/10.1145/3763325	Implicit Incompressible Porous Flow using SPH	SIGGRAPH ASIA 2025	25738478	1028101	1028101
obsidian-vault/paperPDFs/SIGGRAPH_2022/NeuralTailor_Reconstructing_Sewing_Pattern_Structures_From_3D_Point_Clouds_of_Garments.pdf	https://arxiv.org/abs/2201.13063	NeuralTailor: Reconstructing Sewing Pattern Structures From 3D Point Clouds of Garments	SIGGRAPH 2022	25698174	852824	852824
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/mpcMech_Multi_Point_Conjugation_Mechanisms.pdf	https://sutd-cgl.github.io/supp/Publication/projects/2024-SIGAsia-mpcMech/index.html	mpcMech: Multi-Point Conjugation Mechanisms	SIGGRAPH ASIA 2024	25693564	616776	616776
obsidian-vault/paperPDFs/CVPR_2026/SketchFaceGS_Real_Time_Sketch_Driven_Face_Editing_and_Generation_with_Gaussian_Splatting.pdf	https://arxiv.org/abs/2604.19202	SketchFaceGS: Real-Time Sketch-Driven Face Editing and Generation with Gaussian Splatting	CVPR 2026	25682904	642245	642245
obsidian-vault/paperPDFs/arxiv_2025/SMAP_Self_supervised_Motion_Adaptation_for_Physically_Plausible_Humanoid_Whole_body_Control.pdf	https://arxiv.org/abs/2505.19463	SMAP: Self-supervised Motion Adaptation for Physically Plausible Humanoid Whole-body Control	arXiv 2025	25664851	1250796	1250796
obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Realistic_Multi_scale_Surface_based_Cloth_Appearance_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657426	A Realistic Multi-scale Surface-based Cloth Appearance Model	SIGGRAPH 2024	25605455	661150	661150
obsidian-vault/paperPDFs/SIGGRAPH_2023/Zero_shot_Image_to_image_Translation.pdf	https://pix2pixzero.github.io/	Zero-shot Image-to-image Translation	SIGGRAPH 2023	25575843	2433972	2433972
obsidian-vault/paperPDFs/arxiv_2025/Uni_Inter_Unifying_3D_Human_Motion_Synthesis_Across_Diverse_Interaction_Contexts.pdf	https://doi.org/10.1145/3757377.3763954	Uni Inter Unifying 3D Human Motion Synthesis Across Diverse Interaction Contexts	arxiv 2025	25528869	915062	915062
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Jackknife_Transmittance_and_MIS_Weight_Estimation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763273	Jackknife Transmittance and MIS Weight Estimation	SIGGRAPH ASIA 2025	25515145	1625377	1625377
obsidian-vault/paperPDFs/SIGGRAPH_2026/Subgrid_Marching_Tetrahedra.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_974&sess=sess146	Subgrid Marching Tetrahedra	SIGGRAPH 2026	25497656	2117908	2117908
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GARM_LS_A_Gradient_Augmented_Reference_Map_Method_for_Level_Set_Fluid_Simulation.pdf	https://doi.org/10.1145/3618377	GARM-LS: A Gradient-Augmented Reference-Map Method for Level-Set Fluid Simulation	SIGGRAPH ASIA 2023	25469136	1125995	1125995
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Asynchronous_Collaborative_Autoscanning_with_Mode_Switching_for_Multi_Robot_Scene_Reconstruction.pdf	https://arxiv.org/abs/2210.04413	Asynchronous Collaborative Autoscanning with Mode Switching for Multi-Robot Scene Reconstruction	SIGGRAPH ASIA 2022	25411461	1345206	1345206
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/LaplacianFusion_Detailed_3D_Clothed_Human_Body_Reconstruction.pdf	https://doi.org/10.1145/3550454.3555511	LaplacianFusion: Detailed 3D Clothed-Human Body Reconstruction	SIGGRAPH ASIA 2022	25400118	2124380	2124380
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/OmniPart_Part_Aware_3D_Generation_with_Semantic_Decoupling_and_Structural_Cohesion.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763872	OmniPart: Part-Aware 3D Generation with Semantic Decoupling and Structural Cohesion	SIGGRAPH ASIA 2025	25364145	1187365	1187365
obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Convex_Optimization_Framework_for_Regularized_Geodesic_Distances.pdf	https://arxiv.org/abs/2305.13101	A Convex Optimization Framework for Regularized Geodesic Distances	SIGGRAPH 2023	25342004	926826	926826
obsidian-vault/paperPDFs/SIGGRAPH_2023/Geometric_Optimisation_via_Spectral_Shifting.pdf	https://dl.acm.org/doi/pdf/10.1145/3585003	Geometric Optimisation via Spectral Shifting	SIGGRAPH 2023	25333687	1576368	1576368
obsidian-vault/paperPDFs/CVPR_2026/RewardFlow_Generate_Images_by_Optimizing_What_You_Reward.pdf	https://arxiv.org/abs/2604.08536	RewardFlow: Generate Images by Optimizing What You Reward	CVPR 2026	25329012	1811892	1811892
obsidian-vault/paperPDFs/ICLR_2026/MotionStream_Real_Time_Video_Generation_with_Interactive_Motion_Controls.pdf	https://openreview.net/forum?id=v1DKz5Vxr7	MotionStream: Real-Time Video Generation with Interactive Motion Controls	ICLR 2026	25305040	1502361	1502361
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/I2VEdit_First_Frame_Guided_Video_Editing_via_Image_to_Video_Diffusion_Models.pdf	https://i2vedit.github.io/	I2VEdit: First-Frame-Guided Video Editing via Image-to-Video Diffusion Models	SIGGRAPH ASIA 2024	25273683	2402467	2402467
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Topology_Aware_Optimization_of_Gaussian_Primitives_for_Human_Centric_Volumetric_Videos.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763975	Topology-Aware Optimization of Gaussian Primitives for Human-Centric Volumetric Videos	SIGGRAPH ASIA 2025	25257273	747716	747716
obsidian-vault/paperPDFs/SIGGRAPH_2025/ViSA_Physics_based_Virtual_Stunt_Actors_for_Ballistic_Stunts.pdf	https://dl.acm.org/doi/pdf/10.1145/3731424	ViSA: Physics-based Virtual Stunt Actors for Ballistic Stunts	SIGGRAPH 2025	25200604	1007948	1007948
obsidian-vault/paperPDFs/ICLR_2026/AlphaFlow_Understanding_and_Improving_MeanFlow_Models.pdf	https://openreview.net/forum?id=adacb4JTIv	AlphaFlow: Understanding and Improving MeanFlow Models	ICLR 2026	25140512	2027102	2027102
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Input_Dependent_Uncorrelated_Weighting_for_Monte_Carlo_Denoising.pdf	https://doi.org/10.1145/3610548.3618177	Input-Dependent Uncorrelated Weighting for Monte Carlo Denoising	SIGGRAPH ASIA 2023	25138099	1058836	1058836
obsidian-vault/paperPDFs/SIGGRAPH_2023/Locally_Attentional_SDF_Diffusion_for_Controllable_3D_Shape_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3592103	Locally Attentional SDF Diffusion for Controllable 3D Shape Generation	SIGGRAPH 2023	25110367	1561382	1561382
obsidian-vault/paperPDFs/CVPR_2026/UniGen_1_5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_RL.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Tian_UniGen-1.5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_CVPR_2026_paper.html	UniGen-1.5: Enhancing Image Generation and Editing through Reward Unification in RL	CVPR 2026	25084608	591200	591200
obsidian-vault/paperPDFs/CVPR_2026/AVA_VLA_Improving_Vision_Language_Action_models_with_Active_Visual_Attention.pdf	https://arxiv.org/abs/2511.18960	AVA-VLA: Improving Vision-Language-Action models with Active Visual Attention	CVPR 2026	25082514	1212677	1212677
obsidian-vault/paperPDFs/CVPR_2026/Chorus_Multi_Teacher_Pretraining_for_Holistic_3D_Gaussian_Scene_Encoding.pdf	https://arxiv.org/abs/2512.17817	Chorus: Multi-Teacher Pretraining for Holistic 3D Gaussian Scene Encoding	CVPR 2026	25069289	1590774	1590774
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Gradient_Learning_and_Optimization_for_Oriented_Point_Normal_Estimation.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_1035&sess=sess159	Neural Gradient Learning and Optimization for Oriented Point Normal Estimation	SIGGRAPH ASIA 2023	25049039	2338436	2338436
obsidian-vault/paperPDFs/arxiv_2025/WorldMirror_Universal_3D_World_Reconstruction_with_Any_Prior_Prompting.pdf	https://arxiv.org/abs/2510.10726	WorldMirror: Universal 3D World Reconstruction with Any-Prior Prompting	arxiv 2025	25047078	1066929	1066929
obsidian-vault/paperPDFs/SIGGRAPH_2025/GarmentImage_Raster_Encoding_of_Garment_Sewing_Patterns_with_Diverse_Topologies.pdf	http://arxiv.org/abs/2505.02592	GarmentImage: Raster Encoding of Garment Sewing Patterns with Diverse Topologies	SIGGRAPH 2025	25046385	2490223	2490223
obsidian-vault/paperPDFs/CVPR_2026/Sampling_Aware_Quantization_for_Diffusion_Models.pdf	https://arxiv.org/abs/2505.02242	Sampling-Aware Quantization for Diffusion Models	CVPR 2026	24998363	1161335	1161335
obsidian-vault/paperPDFs/TOG_2018/Mode_adaptive_neural_networks_for_quadruped_motion_control.pdf	https://doi.org/10.1145/3197517.3201366	Mode-adaptive neural networks for quadruped motion control	TOG 2018	24948771	571563	571563
obsidian-vault/paperPDFs/SIGGRAPH_2023/ArrangementNet_Learning_Scene_Arrangements_for_Vectorized_Indoor_Scene_Modeling.pdf	https://doi.org/10.1145/3592122	ArrangementNet: Learning Scene Arrangements for Vectorized Indoor Scene Modeling	SIGGRAPH 2023	24890695	1836203	1836203
obsidian-vault/paperPDFs/SIGGRAPH_2024/3D_Gaussian_Blendshapes_for_Head_Avatar_Animation.pdf	https://doi.org/10.1145/3641519.3657462	3D Gaussian Blendshapes for Head Avatar Animation	SIGGRAPH 2024	24850994	868309	868309
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/FreeArt3D_Training_Free_Articulated_Object_Generation_using_3D_Diffusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763845	FreeArt3D: Training-Free Articulated Object Generation using 3D Diffusion	SIGGRAPH ASIA 2025	24812767	944830	944830
obsidian-vault/paperPDFs/SIGGRAPH_2024/Aperture_aware_Lens_Design.pdf	https://doi.org/10.1145/3641519.3657398	Aperture-aware Lens Design	SIGGRAPH 2024	24797145	867017	867017
obsidian-vault/paperPDFs/ICLR_2026/Activation_Steering_with_a_Feedback_Controller.pdf	https://openreview.net/forum?id=vzkEX2SwFD	Activation Steering with a Feedback Controller	ICLR 2026	24790147	971974	971974
obsidian-vault/paperPDFs/ICLR_2026/ReconViaGen_Towards_Accurate_Multi_view_3D_Object_Reconstruction_via_Generation_bd913d15b45e.pdf	https://openreview.net/forum?id=z0QLeooEEf	ReconViaGen: Towards Accurate Multi-view 3D Object Reconstruction via Generation	ICLR 2026	24779044	730308	730308
obsidian-vault/paperPDFs/SIGGRAPH_2023/Focal_Path_Guiding_for_Light_Transport_Simulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591543	Focal Path Guiding for Light Transport Simulation	SIGGRAPH 2023	24769635	873482	873482
obsidian-vault/paperPDFs/CVPR_2026/SoccerMaster_A_Vision_Foundation_Model_for_Soccer_Understanding.pdf	https://arxiv.org/abs/2512.11016	SoccerMaster: A Vision Foundation Model for Soccer Understanding	CVPR 2026	24766821	1540216	1540216
obsidian-vault/paperPDFs/ICLR_2026/UrbanGS_Efficient_and_Scalable_Architecture_for_Geometrically_Accurate_Large_Sce_dbeb8df34f9e.pdf	https://openreview.net/forum?id=L3utaw6SD9	UrbanGS: Efficient and Scalable Architecture for Geometrically Accurate Large-Scene Reconstruction	ICLR 2026	24759449	1493416	1493416
obsidian-vault/paperPDFs/SIGGRAPH_2025/Offset_Geometric_Contact.pdf	https://dl.acm.org/doi/pdf/10.1145/3731205	Offset Geometric Contact	SIGGRAPH 2025	24706524	1311347	1311347
obsidian-vault/paperPDFs/CVPR_2026/Adaptive_Action_Chunking_at_Inference_time_for_Vision_Language_Action_Models.pdf	https://arxiv.org/abs/2604.04161	Adaptive Action Chunking at Inference-time for Vision-Language-Action Models	CVPR 2026	24686104	446245	446245
obsidian-vault/paperPDFs/SIGGRAPH_2023/QuestEnvSim_Environment_aware_Simulated_Motion_Tracking_From_Sparse_Sensor_Input.pdf	https://arxiv.org/pdf/2306.05666.pdf	QuestEnvSim: Environment-aware Simulated Motion Tracking From Sparse Sensor Input	SIGGRAPH 2023	24682640	421733	421733
obsidian-vault/paperPDFs/CVPR_2026/GauMVC_Generative_Decoupled_Gaussian_Representation_for_Human_centric_Multi_view_Video_Compression.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Yan_GauMVC_Generative_Decoupled_Gaussian_Representation_for_Human-centric_Multi-view_Video_Compression_CVPR_2026_paper.html	GauMVC: Generative Decoupled Gaussian Representation for Human-centric Multi-view Video Compression	CVPR 2026	24679439	1296749	1296749
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Teamwork_Collaborative_Diffusion_with_Low_rank_Coordination_and_Adaptation.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763870	Teamwork: Collaborative Diffusion with Low-rank Coordination and Adaptation	SIGGRAPH ASIA 2025	24673022	1051887	1051887
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_Wiring_Layout_on_Tight_Suits_with_Minimal_Motion_Resistance.pdf	https://doi.org/10.1145/3610548.3618200	Computational Design of Wiring Layout on Tight Suits with Minimal Motion Resistance	SIGGRAPH ASIA 2023	24614083	570782	570782
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SCULPTOR_Skeleton_Consistent_Face_Creation_Using_a_Learned_Parametric_Generator.pdf	https://arxiv.org/abs/2209.06423	SCULPTOR: Skeleton-Consistent Face Creation Using a Learned Parametric Generator	SIGGRAPH ASIA 2022	24602929	2428550	2428550
obsidian-vault/paperPDFs/SIGGRAPH_2026/Canvas_to_Image_Compositional_Image_Generation_with_Multimodal_Controls.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1504&sess=sess154	Canvas-to-Image: Compositional Image Generation with Multimodal Controls	SIGGRAPH 2026	24590116	2150204	2150204
obsidian-vault/paperPDFs/CVPR_2026/Wan_Weaver_Interleaved_Multi_modal_Generation_via_Decoupled_Training.pdf	https://arxiv.org/abs/2603.25706	Wan-Weaver: Interleaved Multi-modal Generation via Decoupled Training	CVPR 2026	24571188	1888371	1888371
obsidian-vault/paperPDFs/SIGGRAPH_2024/SketchDream_Sketch_based_Text_to_3D_Generation_and_Editing.pdf	https://arxiv.org/abs/2405.06461	SketchDream: Sketch-based Text-to-3D Generation and Editing	SIGGRAPH 2024	24520365	998823	998823
obsidian-vault/paperPDFs/SIGGRAPH_2026/CubePart_An_Open_Vocabulary_Part_Controllable_3D_Generator.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_656&sess=sess151	CubePart: An Open-Vocabulary Part-Controllable 3D Generator	SIGGRAPH 2026	24510412	1588526	1588526
obsidian-vault/paperPDFs/SIGGRAPH_2025/Adaptive_Phase_Field_FLIP_for_Very_Large_Scale_Two_Phase_Fluid_Simulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3730854	Adaptive Phase-Field-FLIP for Very Large Scale Two-Phase Fluid Simulation	SIGGRAPH 2025	24497613	1220863	1220863
obsidian-vault/paperPDFs/ECCV_2024/Generative_Camera_Dolly_Extreme_Monocular_Dynamic_Novel_View_Synthesis.pdf	https://arxiv.org/abs/2405.14868	Generative Camera Dolly: Extreme Monocular Dynamic Novel View Synthesis	ECCV 2024	24483452	1065981	1065981
obsidian-vault/paperPDFs/CVPR_2026/Efficient_Encoder_Free_Fourier_based_3D_Large_Multimodal_Model.pdf	https://arxiv.org/abs/2602.23153	Efficient Encoder-Free Fourier-based 3D Large Multimodal Model	CVPR 2026	24465622	1601377	1601377
obsidian-vault/paperPDFs/CVPR_2026/VGG_T3_Offline_Feed_Forward_3D_Reconstruction_at_Scale.pdf	https://arxiv.org/abs/2602.23361	VGG-T3: Offline Feed-Forward 3D Reconstruction at Scale	CVPR 2026	24450573	766608	766608
obsidian-vault/paperPDFs/SIGGRAPH_2022/Node_Graph_Optimization_Using_Differentiable_Proxies.pdf	https://dl.acm.org/doi/pdf/10.1145/3528233.3530733	Node Graph Optimization Using Differentiable Proxies	SIGGRAPH 2022	24444787	1167447	1167447
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Neural_Laplacian_Operator_for_3D_Point_Clouds.pdf	https://arxiv.org/abs/2409.06506	Neural Laplacian Operator for 3D Point Clouds	SIGGRAPH ASIA 2024	24432984	916685	916685
obsidian-vault/paperPDFs/SIGGRAPH_2024/Towards_Motion_Metamers_for_Foveated_Rendering.pdf	https://www.pdf.inf.usi.ch/projects/MotionMetamers/index.html	Towards Motion Metamers for Foveated Rendering	SIGGRAPH 2024	24407192	695214	695214
obsidian-vault/paperPDFs/ICLR_2026/Anatomy_aware_Representation_Learning_for_Medical_Ultrasound.pdf	https://openreview.net/forum?id=5ThIWuDkEf	Anatomy-aware Representation Learning for Medical Ultrasound	ICLR 2026	24387096	459263	459263
obsidian-vault/paperPDFs/SIGGRAPH_2024/In_the_Quest_for_Scale_Optimal_Mappings.pdf	https://doi.org/10.1145/3627102	In the Quest for Scale-Optimal Mappings	SIGGRAPH 2024	24344298	897645	897645
obsidian-vault/paperPDFs/SIGGRAPH_2023/3D_Gaussian_Splatting_for_Real_time_Radiance_Field_Rendering.pdf	https://repo-sam.inria.fr/fungraph/3d-gaussian-splatting/	3D Gaussian Splatting for Real-time Radiance Field Rendering	SIGGRAPH 2023	24343676	1509241	1509241
obsidian-vault/paperPDFs/CVPR_2026/PC_Talk_Precise_Facial_Animation_Control_for_Audio_Driven_Talking_Face_Generation.pdf	https://arxiv.org/abs/2503.14295	PC-Talk: Precise Facial Animation Control for Audio-Driven Talking Face Generation	CVPR 2026	24339427	920202	920202
obsidian-vault/paperPDFs/SIGGRAPH_2023/Composite_Motion_Learning_With_Task_Control.pdf	https://github.com/xupei0610/CompositeMotion	Composite Motion Learning With Task Control	SIGGRAPH 2023	24336117	1166212	1166212
obsidian-vault/paperPDFs/CVPR_2026/PvP_Data_Efficient_Humanoid_Robot_Learning_with_Proprioceptive_Privileged_Contrastive_Representations.pdf	https://arxiv.org/abs/2512.13093	PvP: Data-Efficient Humanoid Robot Learning with Proprioceptive-Privileged Contrastive Representations	CVPR 2026	24322521	1244735	1244735
obsidian-vault/paperPDFs/WHITEPAPER_2025/Cosmos_Drive_Dreams_Scalable_Synthetic_Driving_Data_Generation_with_World_Foundation_Models.pdf	https://arxiv.org/abs/2506.09042	Cosmos-Drive-Dreams: Scalable Synthetic Driving Data Generation with World Foundation Models	WHITEPAPER 2025	24319933	2136214	2136214
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/AvatarStudio_Text_driven_Editing_of_3D_Dynamic_Human_Head_Avatars.pdf	https://dl.acm.org/doi/pdf/10.1145/3618368	AvatarStudio: Text-driven Editing of 3D Dynamic Human Head Avatars	SIGGRAPH ASIA 2023	24284570	1385358	1385358
obsidian-vault/paperPDFs/SIGGRAPH_2023/Image_Vectorization_and_Editing_via_Linear_Gradient_Layer_Decomposition.pdf	https://dl.acm.org/doi/pdf/10.1145/3592128	Image Vectorization and Editing via Linear Gradient Layer Decomposition	SIGGRAPH 2023	24245354	1722259	1722259
obsidian-vault/paperPDFs/CVPR_2026/Planning_in_8_Tokens_A_Compact_Discrete_Tokenizer_for_Latent_World_Model.pdf	https://arxiv.org/abs/2603.05438	Planning in 8 Tokens: A Compact Discrete Tokenizer for Latent World Model	CVPR 2026	24206021	1626103	1626103
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MyStyle_A_Controllable_Personalized_Generative_Prior.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_407&sess=sess132	MyStyle++: A Controllable Personalized Generative Prior	SIGGRAPH ASIA 2023	24194071	993940	993940
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Constructing_Diffusion_Avatar_with_Learnable_Embeddings.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763953	Constructing Diffusion Avatar with Learnable Embeddings	SIGGRAPH ASIA 2025	24171048	872629	872629
obsidian-vault/paperPDFs/CVPR_2026/Write_Where_It_Matters_Policy_Guided_Watermarks_for_3D_Gaussian_Splatting.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Li_Write_Where_It_Matters_Policy-Guided_Watermarks_for_3D_Gaussian_Splatting_CVPR_2026_paper.html	Write Where It Matters: Policy-Guided Watermarks for 3D Gaussian Splatting	CVPR 2026	24150972	569225	1347379
obsidian-vault/paperPDFs/SIGGRAPH_2022/DCT_Net_Domain_calibrated_Translation_for_Portrait_Stylization.pdf	https://menyifang.github.io/projects/DCTNet/DCTNet.html	DCT-Net: Domain-calibrated Translation for Portrait Stylization	SIGGRAPH 2022	24141964	732835	732835
obsidian-vault/paperPDFs/CVPR_2026/RnG_A_Unified_Transformer_for_Complete_3D_Modeling_from_Partial_Observations.pdf	https://arxiv.org/abs/2603.01194	RnG: A Unified Transformer for Complete 3D Modeling from Partial Observations	CVPR 2026	24129216	1078252	1078252
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Differentiable_Photon_Mapping_using_Generalized_Path_Gradients.pdf	https://jkxing.github.io/academic/publication/DPMG	Differentiable Photon Mapping using Generalized Path Gradients	SIGGRAPH ASIA 2024	24127090	1179830	1179830
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Controllable_Group_Choreography_using_Contrastive_Diffusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3618356	Controllable Group Choreography using Contrastive Diffusion	SIGGRAPH ASIA 2023	24118493	1194103	1194103
