paper_list_line,venue,paper_title,note,attempts
5628,SIGGRAPH 2026,JGS2-GQ: Training-free 2nd Jacobi with Gaussian Quadrature,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_113&sess=sess115"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5629,SIGGRAPH 2026,Dichoptic Foveation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_613&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5630,SIGGRAPH 2026,Reality Check: How Avatar and Face Representation Affect the Perceptual Evaluation of Synthesized Gestures,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_943&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5631,SIGGRAPH 2026,Dynamic Visual Dominance in Stereoscopic Foveation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_953&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5632,SIGGRAPH 2026,A Two-Millisecond Passthrough Headset for Perceptual Studies,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_717&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5633,SIGGRAPH 2026,StyleID: A Perception-Aware Dataset and Metric for Stylization-Agnostic Facial Identity Recognition,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_996&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5634,SIGGRAPH 2026,Quantifying reality of ultra-realistic 3-D displays - the effect of resolution and contrast,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_522&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5635,SIGGRAPH 2026,It’s Not Just a Phase: Creating Phase-Aligned Peripheral Metamers,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_294&sess=sess143"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5636,SIGGRAPH 2026,Role-Aware Virtual Agents for Navigational Interaction guided by a Multimodal Large Language Model,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_529&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5637,SIGGRAPH 2026,EgoRelight: Egocentric Human Capture and Illumination Recovery for Relightable and Photoreal Avatar Rendering,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_837&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5638,SIGGRAPH 2026,Voronoi Rooms: Dynamic Visibility Modulation of Overlapping Spaces for Telepresence,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_106&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5639,SIGGRAPH 2026,Atmospheric Haptics: Rendering Airflow and Temperature as Tactile Fields for Interactive Experiences in Virtual Reality,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1486&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5640,SIGGRAPH 2026,Retrofitting Existing 3D Objects with Surface-Conforming Capacitive Sensing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1390&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5641,SIGGRAPH 2026,Generalized Aberrations for Processing-Aware Optical Design,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_136&sess=sess107"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5642,SIGGRAPH 2026,Probe-based Walk on Spheres for Efficient Path Reusing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1108&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5643,SIGGRAPH 2026,Gradient Domain Reconstruction for Monte Carlo PDE Solvers,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_208&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5644,SIGGRAPH 2026,Monte Carlo PDE Solvers for Nonlinear Radiative Boundary Conditions,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_560&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5645,SIGGRAPH 2026,Walk on Decomposed Subdomains: A Hybrid Monte Carlo–Deterministic Solver for Elliptic PDEs,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_755&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5646,SIGGRAPH 2026,Walking on Spheres and Talking to Neighbors: Variance Reduction for Laplace's Equation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1106&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5647,SIGGRAPH 2026,Neural Quadrature Rule and Autoregressive Adaptive Sampling,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_528&sess=sess123"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5648,SIGGRAPH 2026,Inverse Rendering for Discrete X-Ray Computed Tomography,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1520&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5649,SIGGRAPH 2026,Ambient-robust Inverse Rendering using Robot-assisted RGB-NIR Imaging,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_411&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5650,SIGGRAPH 2026,EAG-PT: Emission-Aware Gaussians and Path Tracing for Diffuse Indoor Scene Reconstruction and Editing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_283&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5651,SIGGRAPH 2026,Radiance Caching for Differentiable Path Tracing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1708&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5652,SIGGRAPH 2026,Sample Matching for Joint Extinction Gradient Estimation in Differentiable Volume Rendering,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_649&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5653,SIGGRAPH 2026,Robust Computation of Boundary Path Integrals Using Kernel-Density Estimation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_609&sess=sess133"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5655,SIGGRAPH 2026,Abstraction in Style: Beyond Texture and Color,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_430&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5654,SIGGRAPH 2026,Lifting Lines and Tone: Image-Space Stylization in Path-Space,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_981&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5656,SIGGRAPH 2026,Progressive Photorealistic Simplification,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_436&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5657,SIGGRAPH 2026,GimmBO: Interactive Generative Image Model Merging via Bayesian Optimization,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_191&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5660,SIGGRAPH 2026,Divide and Truncate: A Penetration and Inversion Free Framework for Coupled Multi-physics System,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_842&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5658,SIGGRAPH 2026,Semantic-Structural Alignment for Generative Pictorial Charts,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_428&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5662,SIGGRAPH 2026,High-Order Continuous Geometrical Validity,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_109&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5661,SIGGRAPH 2026,Robust and Efficient Penetration-Free Elastodynamics without Barriers,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_132&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5659,SIGGRAPH 2026,Gradient Descent in the ALPS: Abstracted Low-Poly Stylization and Fabrication,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_254&sess=sess155"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5663,SIGGRAPH 2026,Floating-Point Robustness in Parametric Surface Continuous Collision Detection: From Algorithm to Benchmarking,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_390&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5664,SIGGRAPH 2026,AGIPC: Adaptive In-Solve Algebraic Coarsening for GPU IPC,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1196&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5665,SIGGRAPH 2026,"YASPS: A Symbolic Framework for Extensible, High-Performance IPC Simulation",crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_624&sess=sess113"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5666,SIGGRAPH 2026,Constant Mean Curvature Surfaces from Discrete Harmonic Maps,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1129&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5667,SIGGRAPH 2026,Synchronizing Fields with Singularities,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1654&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5668,SIGGRAPH 2026,Global Discrete Optimization for Quad-Dominant Mesh Reduction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_180&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5669,SIGGRAPH 2026,SQuadGen: Generating Simple Quad Layouts via Chart Distance Fields,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_840&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5670,SIGGRAPH 2026,Surface Power Diagrams for Knit Singularity Placement,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1738&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5671,SIGGRAPH 2026,Learning Sparse Singularities for Cross Field Design,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_104&sess=sess185"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5672,SIGGRAPH 2026,Co-Optimization of Structure and Manufacturable Semi-Continuous Layers for Laminated Composites,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1551&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5673,SIGGRAPH 2026,Diceplay: A Modular Canvas for Physical Image Composition,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1321&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5674,SIGGRAPH 2026,A Unified Homogenization Framework for Straight- and Curved-Crease Origami Materials,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_258&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5675,SIGGRAPH 2026,mpcGear: Multi-Point Conjugation Gear Mechanisms,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_467&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5676,SIGGRAPH 2026,Kinematic Kitbashing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_946&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5677,SIGGRAPH 2026,Computational Design of Coordinate-Motion Assemblies,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_362&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5678,SIGGRAPH 2026,Computational Design of Terrestrial Robots with Anisotropic Friction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_590&sess=sess128"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5679,SIGGRAPH 2026,"Exact predicates, exact constructions and combinatorics for mesh CSG",crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_115&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5680,SIGGRAPH 2026,Surface chamfering for robust tetrahedral meshing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1609&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5681,SIGGRAPH 2026,DJM: Compact Base Meshes for Displacement Mapping using Triangle Jacobians,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_860&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5682,SIGGRAPH 2026,Feature-Preserving Offset Meshing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_125&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5683,SIGGRAPH 2026,PR-Cage: Progressive Feasibility Relaxation for Tight Bounding Cage Generation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_255&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5684,SIGGRAPH 2026,C^0 Generalized Coons Volumes over Arbitrary Polyhedra,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_464&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5685,SIGGRAPH 2026,Texture-Aware Remeshing for Texture-aware Geometry Processing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_131&sess=sess122"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
